name,price,id,description,priority
The Witch of Blackbird Pond – Elizabeth George Speare (1958),1986,4797,springer,4
This is Where I Leave You – Jonathan Tropper (2009)books5-1,1150,4798,talor and fransic,4
Trainspotting – Irvine Welsh (1993),1868,4799,john wiley and sons,4
The Blind Assassin – Margaret Atwood (2000),1168,4800,harpewr and Row,4
The Miserable Mill – Lemony Snicket (2000),1047,4801,harpercollins,4
Inferno – Dante Alighieri (1320),1472,4802,simon and schuster,4
Grey – E.L. James (2015),1009,4803,macmillan publishers,4
No Country for Old Men – Cormac McCarthy (2005),1517,4804,random house,4
The Sweetness at the Bottom of the Pie – Alan Bradley (2009),877,4805,Elsevier,4
As I Lay Dying – William Faulkner (1930),2286,4806,springer,4
Insomnia – Stephen King (1994),1811,4807,talor and fransic,4
The Dark Tower – Stephen King (2004),1400,4808,john wiley and sons,4
Royal Assassin – Robin Hobb (1996),1200,4809,harpewr and Row,4
My Life Next Door – Huntley Fitzpatrick (2012),2789,4810,harpercollins,4
Between Shades of Gray – Ruta Sepetys (2011),1567,4811,simon and schuster,4
The Alienist – Caleb Carr (1994),2878,4812,macmillan publishers,4
Poison Study – Maria V. Snyder (2005),1153,4813,random house,4
Middlemarch – George Eliot (1871),2988,4814,Elsevier,4
Lady Midnight – Cassandra Clare (2016),951,4815,springer,4
A Little Life – Hanya Yanagihara (2015),2318,4816,talor and fransic,4
Naruto Vol 1 – Masahi Kishimoto (1999),1421,4817,john wiley and sons,4
Four Score – Janet Evanovich (1998),770,4818,harpewr and Row,4
The Shipping News – Annie Prouix (1993),2018,4819,harpercollins,4
Major Pettigrew’s Last Stand – Helen Simonson (2010),547,4820,simon and schuster,4
Schingler’s List – Thomas Keneally (1982),2233,4821,macmillan publishers,4
My Brilliant Friend – Elena Ferrante (2011),694,4822,random house,4
Falling Up – Shel Silverstein (1996),2636,4823,Elsevier,4
Carry On – Rainbow Rowell (2015),2390,4824,springer,4
Career of Evil – Robert Galbraith (2015),1776,4825,talor and fransic,4
The Story of My Life – Helen Keller (1902),2827,4826,john wiley and sons,4
Jaws – Peter Benchley (1974),2004,4827,harpewr and Row,4
Anne of Avonlea – L.M. Montgomery (1909),2745,4828,harpercollins,4
Year of Wonders – Geraldine Brooks (2001),767,4829,simon and schuster,4
Surely You’re Joking Mr. Feynman! – Richard Feynman (1984),2148,4830,macmillan publishers,4
The Jungle – Upton Sinclair (1906),2320,4831,random house,4
David and Goliath – Malcolm Gladwell (2009),544,4832,Elsevier,4
About a Boy – Nick Hornby (1998),2613,4833,springer,4
Fables Vol 1 – Bill Willingham (2002),1733,4834,talor and fransic,4
Requiem – Lauren Oliver (2013),2944,4835,john wiley and sons,4
Grave Peril – Jim Butcher (2001),1531,4836,harpewr and Row,4
Deja Dead – Kathy Reichs (1997),957,4837,harpercollins,4
Steelheart – Brandon Sanderson (2013),964,4838,simon and schuster,4
Anthem – Ayn Rand (1938),2491,4839,macmillan publishers,4
Clear and Present Danger – Tom Clancy (1989),1131,4840,random house,4
The Happiness Project – Gretchen Rubin (2009),1575,4841,Elsevier,4
Pretty Girls – Karin Slaughter (2015),2018,4842,springer,4
Curious George – H.A. Rey (1941),1414,4843,talor and fransic,4
Vision in White – Nora Roberts (2009),2612,4844,john wiley and sons,4
Second Foundation – Isaac Asimov (1953),1556,4845,harpewr and Row,4
Luckiest Girl Alive – Jessica Knoll (2015),2518,4846,harpercollins,4
Days of Blood & Starlight (Daughter #2) – Laini Taylor (2012),786,4847,simon and schuster,4
A Gentleman in Moscow – Amor Towles (2016),767,4848,macmillan publishers,4
The Hours – Michael Cunningham (1998),2678,4849,random house,4
Equal Rites – Terry Pratchett (1987),890,4850,Elsevier,4
I am the Messenger – Markus Zusak (2002),571,4851,springer,4
Harold and the Purple Crayon – Crockett Johnson (1955),2968,4852,talor and fransic,4
Gerald’s Game – Stephen King (1992),2454,4853,john wiley and sons,4
A Breath of Snow and Ash – Diana Gabaldon (2005),832,4854,harpewr and Row,4
Awakened – P.C. Cast and Kristin Cast (2011),1587,4855,harpercollins,4
The Austere Academy – Lemony Snicket (2000),2808,4856,simon and schuster,4
Crank – Ellen Hopkins (2004),2007,4857,macmillan publishers,4
Murder at the Vicarage – Agatha Christie (1930),2102,4858,random house,4
The Forever war – Joe Haldeman (1974),1165,4859,Elsevier,4
The Fires of Heaven – Robert Jordan (1993),1872,4860,springer,4
Rework – Jason Fried (2010),2142,4861,talor and fransic,4
The Secret Keeper – Kate Morton (2012),1554,4862,john wiley and sons,4
The Girl You Left Behind – Jojo Moyes (2012),1506,4863,harpewr and Row,4
Siege and Storm – Leigh Bardugo (2013),1739,4864,harpercollins,4
Paradise Lost – John Milton (1667),609,4865,simon and schuster,4
Beautiful Darkness – Kami Garcia (2010),2591,4866,macmillan publishers,4
Woman in White The – Wilkie Collins (1859),1036,4867,random house,4
The Chamber – John Grisham (1994),2301,4868,Elsevier,4
Unearthly – Cynthia Hand (2011),663,4869,springer,4
For One More Day – Mitch Albom (2006),1392,4870,talor and fransic,4
A Darker Shade of Magic – Victoria Schwab (2015),1614,4871,john wiley and sons,4
Shopaholic & Baby – Sophie Kinsella (2007),1698,4872,harpewr and Row,4
Rendezvous with Rama – Arthur C. Clarke (1973),745,4873,harpercollins,4
Year of Magical Thinking The – Joan Didion (2005),1705,4874,simon and schuster,4
The Big Short: Inside the Doomsday Machine – Michael Lewis (2009),961,4875,macmillan publishers,4
The Power of Six – Pittacus Lore (2011),533,4876,random house,4
Lover Revealed – J.R. Ward (2007),1231,4877,Elsevier,4
House of Sand and Fog – Andre Dubus (1999),603,4878,springer,4
The Selfish Gene – Richard Dawkins (1976),2107,4879,talor and fransic,4
A Beautiful Mind – Sylvia Nasar (1998),2081,4880,john wiley and sons,4
A Fine Balance – Rohinton Mistry (1995),1805,4881,harpewr and Row,4
The Girl Who Loved Tom Gordon – Stephen King (1999),2707,4882,harpercollins,4
Bird Box – Josh Malerman (2014),2769,4883,simon and schuster,4
A Portrait of the Artist as a Young Man – James Joyce (1916),2999,4884,macmillan publishers,4
The History of Love – Nicole Krauss (2005),2197,4885,random house,4
The Dinner – Herman Koch (2009),785,4886,Elsevier,4
The Sword of Summer – Rick Riordan (2015),2339,4887,springer,4
Dead Reckoning – Charlaine Harris (2011),2683,4888,talor and fransic,4
Lover Unbound – J.R. Ward (2007),2134,4889,john wiley and sons,4
People of the Book – Geraldine Brooks (2008),1335,4890,harpewr and Row,4
Lilac Girls – Martha Hall Kelly (2016),2577,4891,harpercollins,4
The Deep End of the Ocean – Jacquelyn Mitchard (1996),628,4892,simon and schuster,4
Leaving Time – Jodi Picoult (2014),1934,4893,macmillan publishers,4
Rodrick Rules – Jeff Kinney (2008),2424,4894,random house,4
The Surgeon – Tess Gerritsen (2001),1600,4895,Elsevier,4
Effortless – S.C. Stephens (2011),2710,4896,springer,4
The Bonesetter’s Daughter – Amy Tan (2001),2648,4897,talor and fransic,4
The Gathering Storm – Robert Jordan (2009)books5-1,873,4898,john wiley and sons,4
Steppenwolf – Hermann Hesse (1927),2875,4899,harpewr and Row,4
Reconstructing Amelia – Kimberly McCreight (2013),2711,4900,harpercollins,4
Hot Six – Janet Evanovich (2000),653,4901,simon and schuster,4
The Scarlet Pimpernel – Emmuska Orczy (1905),1642,4902,macmillan publishers,4
The Invisible Man – H.G. Wells (1897),1273,4903,random house,4
The Darkest Minds – Alexandra Bracken (2012),1220,4904,Elsevier,4
Anne of the Island – L.M. Montgomery (1915),1716,4905,springer,4
Beneath a Scarlet Sky – Mark Sullivan (2017),874,4906,talor and fransic,4
Song of Susannah – Stephen King (2004),981,4907,john wiley and sons,4
Empire of Storms  – Sarah J Maas (2016),1435,4908,harpewr and Row,4
The Tenth Circle – Jodi Picoult (2006),2338,4909,harpercollins,4
My Antonia – Willa Cather (1918),623,4910,simon and schuster,4
Maniac Magee – Jerry Spinelli (1990),1287,4911,macmillan publishers,4
Far from the Madding Crowd – Thomas Hardy (1874),1059,4912,random house,4
Eye of the Needle – Ken Follett (1978),1248,4913,Elsevier,4
Dolores Claiborne – Stephen King (1992),1272,4914,springer,4
Opal – Jennifer L. Armentrout (2012),1438,4915,talor and fransic,4
Never Too Far – Abbi Glines (2013),2124,4916,john wiley and sons,4
Childhood’s End – Arthur C. Clarke (1953),573,4917,harpewr and Row,4
Pushing the Limits – Katie McGarry (2012),1169,4918,harpercollins,4
Not that Kind of Girl – Lena Dunham (2014),2491,4919,simon and schuster,4
Summer Knight – Jim Butcher (2002),1559,4920,macmillan publishers,4
Leviathan Wakes – James S.A. Corey (2011),967,4921,random house,4
Jemima J – Jane Green (2001),880,4922,Elsevier,4
Towers of Midnight – Robert Jordan (2010),2096,4923,springer,4
Me and Earl and the Dying Girl – Jesse Andrews (2012),1096,4924,talor and fransic,4
High Five – Janet Evanovich (1999),2277,4925,john wiley and sons,4
The Ersatz Elevator – Lemony Snicket (2001),2588,4926,harpewr and Row,4
Lord of Chaos – Robert Jordan (1994),2777,4927,harpercollins,4
School’s Out – Forever – James Patterson (2006),2515,4928,simon and schuster,4
Maus II: And here my troubles began – Art Spiegelman (1991),1032,4929,macmillan publishers,4
SuperFreakonomics – Steven Levitt (2009),2481,4930,random house,4
The Dark Half – Stephen King (1989),1160,4931,Elsevier,4
Desperation – Stephen King (1996),1228,4932,springer,4
Ignite Me – Tahereh Mafi (2014),767,4933,talor and fransic,4
Across the Universe – Beth Revis (2011),1806,4934,john wiley and sons,4
Rules of Civility – Amor Towles (2011),2283,4935,harpewr and Row,4
To the Lighthouse – Virginia Woolf (1927),1827,4936,harpercollins,4
Aesop’s Fables – Aesop (-560),1282,4937,simon and schuster,4
Tell the Wolves I’m Home – Carol Rifka Brunt (2012),1826,4938,macmillan publishers,4
Helter Skelter: The True Story of the Manson Murders – Vincent Bugliosi (1974),1591,4939,random house,4
Vanity Fair – William Thackeray (1848),1650,4940,Elsevier,4
The Coincidence of Callie & Kayden – Jessica Sorensen (2012),2909,4941,springer,4
The Vile Village – Lemony Snicket (2001),1849,4942,talor and fransic,4
Mystic River – Dennis Lehane (2001),1562,4943,john wiley and sons,4
Shopaholic Takes Manhattan – Sophie Kinsella (2001),2088,4944,harpewr and Row,4
Contact – Carl Sagan (1985),1192,4945,harpercollins,4
The Tommyknockers – Stephen King (1987),1604,4946,simon and schuster,4
Reading Lolita in Tehran – Azar Nafisi (2003),1348,4947,macmillan publishers,4
The Dream Thieves – Maggie Stiefvater (2013),2978,4948,random house,4
Life as We Knew It – Susan Beth Pfeffer (2006),1372,4949,Elsevier,4
The Marriage Plot – Jeffrey Eugenides (2011),2489,4950,springer,4
A Crown of Swords – Robert Jordan (1996),704,4951,talor and fransic,4
Annihilation – Jeff VanderMeer (2014),762,4952,john wiley and sons,4
The Mysterious Benedict Society – Trenton Lee Stewart (2007),1905,4953,harpewr and Row,4
Dirk Gently’s Holistic Detective Agency – Douglas Adams (1987),2477,4954,harpercollins,4
Seven Up – Janet Evanovich (2001),1389,4955,simon and schuster,4
The Iron Daughter – Julie Kagawa (2010),720,4956,macmillan publishers,4
Commonwealth – Ann Patchett (2016),1279,4957,random house,4
Golden Son – Pierce Brown (2015),1100,4958,Elsevier,4
Uprooted – Naomi Novik (2015),1601,4959,springer,4
All Creatures Great and Small – James Herriot (1972),1653,4960,talor and fransic,4
Attack on Titan Vol 1 – Hajime Isayama (2010),2802,4961,john wiley and sons,4
Hard Eight – Janet Evanovich (2002),1962,4962,harpewr and Row,4
Among the Hidden – Margaret Peterson Haddix (1998),1839,4963,harpercollins,4
The Idiot – Fyodor Dostoyevsky (1868),880,4964,simon and schuster,4
Daughter of Fortune – Isabel Allende (1998),736,4965,macmillan publishers,4
The Murder of Roger Ackroyd – Agatha Christie (1926),2644,4966,random house,4
The Statistical Probability of Love at First Sight – Jennifer E. Smith (2012),1846,4967,Elsevier,4
The Infinite Sea – Rick Yancey (2014),1108,4968,springer,4
The Awakening – Kelley Armstrong (2009),1048,4969,talor and fransic,4
Handle with Care – Jodi Picoult (2009),842,4970,john wiley and sons,4
Dead Witch Walking – Kim Harrison (2004),1192,4971,harpewr and Row,4
The Lost World – Michael Crichton (1995),1819,4972,harpercollins,4
The Goose Girl – Shannon Hale (2003),1867,4973,simon and schuster,4
Fullmetal Alchemist Vol 1 – Hiromu Arakawa (2002),2435,4974,macmillan publishers,4
The Girl in the Spider’s Web – David Lagercrantz (2015),1165,4975,random house,4
The Reckoning – Kelley Armstrong (2010),1006,4976,Elsevier,4
Gabriel’s Rapture – Sylvain Reynard (2012),2409,4977,springer,4
The Eyre Affair – Jasper Fforde (2001),1766,4978,talor and fransic,4
Colorless Tsukuru Tazaki and His Years of Pilgrimage – Haruki Murakami (2013),2456,4979,john wiley and sons,4
Confess – Colleen Hoover (2015),558,4980,harpewr and Row,4
The Amulet of Samarkand – Jonathan Stroud (2003),2858,4981,harpercollins,4
Winter of the World – Ken Follett (2012),724,4982,simon and schuster,4
The One and Only Ivan – Katherine Applegate (2012),652,4983,macmillan publishers,4
The Marriage Bargain – Jennifer Probst (2012),807,4984,random house,4
Dubliners – James Joyce (1914),705,4985,Elsevier,4
Under the Never Sky – Veronica Rossi (2011),1960,4986,springer,4
The Big Sleep – Raymond Chandler (1939),1008,4987,talor and fransic,4
One Thousand White Women: The Journals of Mary Dodd – Jim Fergus (1998),1470,4988,john wiley and sons,4
The Ruins of Gorlan – John Flanagan (2004),1135,4989,harpewr and Row,4
White Teeth – Zadie Smith (1999),648,4990,harpercollins,4
Rise of the Evening Star – Brandon Mull (2007),1886,4991,simon and schuster,4
The Psychopath Test – Jon Ronson (2012),810,4992,macmillan publishers,4
House of Leaves – Mark Danielewski (2000),1690,4993,random house,4
Moloka’i – Alan Brennert (2003),2087,4994,Elsevier,4
Chocolat – Joanne Harris (1999),2578,4995,springer,4
The Complete Fairy Tales – Hans Christian Anderson (1835),697,4996,talor and fransic,4
The Glass Menagerie – Tennessee Williams (1945),1391,4997,john wiley and sons,4
A Moveable Feast – Ernest Hemingway (1964),1906,4998,harpewr and Row,4
